2020-12-10 16:48:30 |INFO  |main |StartupInfoLogger.java:50 |com.zlimbo.rpc.RpcApplication |Starting RpcApplication on L with PID 17848 (C:\z\coding\IdeaProjects\ouyeel-bc\rpc\target\classes started by z in C:\z\coding\IdeaProjects\ouyeel-bc\rpc)
2020-12-10 16:54:58 |DEBUG |main |ResourceLoaderHelper.java:66 |org.hibernate.validator.internal.xml.config.ResourceLoaderHelper |Trying to load META-INF/validation.xml via Hibernate Validator's class loader
2020-12-10 16:54:58 |DEBUG |main |ValidationXmlParser.java:127 |org.hibernate.validator.internal.xml.config.ValidationXmlParser |No META-INF/validation.xml found. Using annotation based configuration only.
2020-12-10 16:54:58 |DEBUG |main |ValidatorFactoryImpl.java:578 |org.hibernate.validator.internal.engine.ValidatorFactoryImpl |HV000234: Using org.springframework.validation.beanvalidation.LocaleContextMessageInterpolator as ValidatorFactory-scoped message interpolator.
2020-12-10 16:54:58 |DEBUG |main |ValidatorFactoryImpl.java:579 |org.hibernate.validator.internal.engine.ValidatorFactoryImpl |HV000234: Using org.hibernate.validator.internal.engine.resolver.TraverseAllTraversableResolver as ValidatorFactory-scoped traversable resolver.
2020-12-10 16:54:58 |DEBUG |main |ValidatorFactoryImpl.java:580 |org.hibernate.validator.internal.engine.ValidatorFactoryImpl |HV000234: Using org.hibernate.validator.internal.util.ExecutableParameterNameProvider as ValidatorFactory-scoped parameter name provider.
2020-12-10 16:54:58 |DEBUG |main |ValidatorFactoryImpl.java:581 |org.hibernate.validator.internal.engine.ValidatorFactoryImpl |HV000234: Using org.hibernate.validator.internal.engine.DefaultClockProvider as ValidatorFactory-scoped clock provider.
2020-12-10 16:54:58 |DEBUG |main |ValidatorFactoryImpl.java:582 |org.hibernate.validator.internal.engine.ValidatorFactoryImpl |HV000234: Using org.hibernate.validator.internal.engine.scripting.DefaultScriptEvaluatorFactory as ValidatorFactory-scoped script evaluator factory.
2020-12-10 16:54:58 |INFO  |main |ExecutorConfigurationSupport.java:171 |org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor |Initializing ExecutorService 'applicationTaskExecutor'
2020-12-10 16:54:58 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8080"]
2020-12-10 16:54:58 |INFO  |main |TomcatWebServer.java:204 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8080 (http) with context path ''
2020-12-10 16:54:58 |INFO  |main |StartupInfoLogger.java:59 |com.zlimbo.rpc.RpcApplication |Started RpcApplication in 2.793 seconds (JVM running for 3.742)
2020-12-10 16:55:00 |INFO  |http-nio-8080-exec-1 |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-12-10 16:55:00 |INFO  |http-nio-8080-exec-1 |FrameworkServlet.java:524 |org.springframework.web.servlet.DispatcherServlet |Initializing Servlet 'dispatcherServlet'
2020-12-10 16:55:00 |INFO  |http-nio-8080-exec-1 |FrameworkServlet.java:546 |org.springframework.web.servlet.DispatcherServlet |Completed initialization in 3 ms
2020-12-10 16:55:00 |DEBUG |http-nio-8080-exec-1 |ChainController.java:435 |com.zlimbo.rpc.controller.ChainController |[upChain] start
2020-12-10 16:55:01 |DEBUG |http-nio-8080-exec-1 |ChainController.java:438 |com.zlimbo.rpc.controller.ChainController |request json: {"systemId":"000001","dataInfo":{"taxesPoint":"10%","sellerName":"华平股份","taxes":"240","invoiceDate":"2020-12-10","consumerTaxesNo":"734630V36POYMC2","sellerTaxesNo":"7348944KPNEPFY7","price":"32545","statementSheet":"3","pricePlusTaxes":"32785","invoiceNumber":"3","invoiceType":"commercialInvoice","statementWeight":"4kg","invoiceNo":"0000062699","consumerName":"上工申贝"},"requestSn":"ac6824c1-74a7-4707-93a0-04e90348effe","invokeTime":"1607590500887","businessId":"00000000000000000002","sign":"3046022100ae87907da982e774169decc0f7df7ff3a6756a4c5800a2647888dd720c297e5c022100ebac7166aeafd9ab76322d1ae98a71db233aba6437eedaf0a32353f13c3d32de","callbackUrl":"http://127.0.0.1:8082/callback","tableName":"tx3"}
2020-12-10 16:55:01 |DEBUG |http-nio-8080-exec-1 |ChainController.java:134 |com.zlimbo.rpc.controller.ChainController |[gmSm2VerifySignature] start
2020-12-10 16:55:01 |DEBUG |http-nio-8080-exec-1 |ChainController.java:151 |com.zlimbo.rpc.controller.ChainController |signature[%d]: %s
2020-12-10 16:55:01 |DEBUG |http-nio-8080-exec-1 |ChainController.java:152 |com.zlimbo.rpc.controller.ChainController |Signature verify result: true
2020-12-10 16:55:01 |DEBUG |http-nio-8080-exec-1 |ChainController.java:153 |com.zlimbo.rpc.controller.ChainController |[gmSm2VerifySignature] end
2020-12-10 16:55:01 |DEBUG |http-nio-8080-exec-1 |ChainController.java:482 |com.zlimbo.rpc.controller.ChainController |upChain...
2020-12-10 16:55:01 |DEBUG |http-nio-8080-exec-1 |ChainController.java:490 |com.zlimbo.rpc.controller.ChainController |sql: INSERT INTO tx3 VALUES ("000001", "ac6824c1-74a7-4707-93a0-04e90348effe", "{"taxesPoint":"10%","sellerName":"华平股份","taxes":"240","invoiceDate":"2020-12-10","consumerTaxesNo":"734630V36POYMC2","sellerTaxesNo":"7348944KPNEPFY7","price":"32545","statementSheet":"3","pricePlusTaxes":"32785","invoiceNumber":"3","invoiceType":"commercialInvoice","statementWeight":"4kg","invoiceNo":"0000062699","consumerName":"上工申贝"}", "0123456789abcdef", "0x67d7273b1e670ca5b0482381b631cee28a33ac03d8839244ae97df6f74bc027d", "0x0379f6feff204503fd71e6ecb16b1f190d70aae14358ac79e2739fcc2779ecc18ec8e25f861839a8607dc941ddc6c75116b89d7a2cbd6f23189d2265ebb4edd7")
2020-12-10 16:55:01 |DEBUG |http-nio-8080-exec-1 |ChainController.java:523 |com.zlimbo.rpc.controller.ChainController |[upChain] end
2020-12-10 16:57:04 |INFO  |main |StartupInfoLogger.java:50 |com.zlimbo.rpc.RpcApplication |Starting RpcApplication on L with PID 21336 (C:\z\coding\IdeaProjects\ouyeel-bc\rpc\target\classes started by z in C:\z\coding\IdeaProjects\ouyeel-bc\rpc)
2020-12-10 16:57:04 |DEBUG |main |StartupInfoLogger.java:53 |com.zlimbo.rpc.RpcApplication |Running with Spring Boot v2.1.3.RELEASE, Spring v5.1.5.RELEASE
2020-12-10 16:57:04 |INFO  |main |SpringApplication.java:675 |com.zlimbo.rpc.RpcApplication |No active profile set, falling back to default profiles: default
2020-12-10 16:57:04 |DEBUG |background-preinit |ResourceBundleMessageInterpolator.java:89 |org.hibernate.validator.messageinterpolation.ResourceBundleMessageInterpolator |Loaded expression factory via original TCCL
2020-12-10 16:57:04 |DEBUG |background-preinit |ValidatorFactoryImpl.java:578 |org.hibernate.validator.internal.engine.ValidatorFactoryImpl |HV000234: Using org.hibernate.validator.messageinterpolation.ResourceBundleMessageInterpolator as ValidatorFactory-scoped message interpolator.
2020-12-10 16:57:04 |DEBUG |background-preinit |ValidatorFactoryImpl.java:579 |org.hibernate.validator.internal.engine.ValidatorFactoryImpl |HV000234: Using org.hibernate.validator.internal.engine.resolver.TraverseAllTraversableResolver as ValidatorFactory-scoped traversable resolver.
2020-12-10 16:57:04 |DEBUG |background-preinit |ValidatorFactoryImpl.java:580 |org.hibernate.validator.internal.engine.ValidatorFactoryImpl |HV000234: Using org.hibernate.validator.internal.util.ExecutableParameterNameProvider as ValidatorFactory-scoped parameter name provider.
2020-12-10 16:57:04 |DEBUG |background-preinit |ValidatorFactoryImpl.java:581 |org.hibernate.validator.internal.engine.ValidatorFactoryImpl |HV000234: Using org.hibernate.validator.internal.engine.DefaultClockProvider as ValidatorFactory-scoped clock provider.
2020-12-10 16:57:04 |DEBUG |background-preinit |ValidatorFactoryImpl.java:582 |org.hibernate.validator.internal.engine.ValidatorFactoryImpl |HV000234: Using org.hibernate.validator.internal.engine.scripting.DefaultScriptEvaluatorFactory as ValidatorFactory-scoped script evaluator factory.
2020-12-10 16:57:05 |INFO  |main |TomcatWebServer.java:90 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8080 (http)
2020-12-10 16:57:05 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8080"]
2020-12-10 16:57:05 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2020-12-10 16:57:05 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.16]
2020-12-10 16:57:05 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.AprLifecycleListener |The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\z\bin\Java\jdk1.8.0_261\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR;C:\Program Files\Microsoft VS Code\bin;C:\Program Files\Docker\Docker\resources\bin;C:\ProgramData\DockerDesktop\version-bin;C:\Users\z\AppData\Local\Programs\Python\Python39\Scripts\;C:\Users\z\AppData\Local\Programs\Python\Python39\;C:\Users\z\.cargo\bin;C:\Users\z\AppData\Local\Microsoft\WindowsApps;C:\z\bin\Java\jdk1.8.0_261\bin;C:\Users\z\AppData\Local\JetBrains\IntelliJ IDEA 2020.2.3\bin;;C:\Program Files\Bandizip\;C:\z\bin\mysql-5.7.31-winx64\bin;C:\Users\z\AppData\Local\hyper\app-3.0.2\resources\bin;C:\z\bin\apache-maven-3.6.3\bin;C:\users\z\appdata\local\programs\python\python37\Scripts;;.]
2020-12-10 16:57:05 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2020-12-10 16:57:05 |INFO  |main |ServletWebServerApplicationContext.java:296 |org.springframework.web.context.ContextLoader |Root WebApplicationContext: initialization completed in 1082 ms
2020-12-10 16:57:05 |DEBUG |main |ChainController.java:111 |com.zlimbo.rpc.controller.ChainController |ibatis SqlMapConfig ...
2020-12-10 16:57:05 |DEBUG |main |ChainController.java:116 |com.zlimbo.rpc.controller.ChainController |ibatis SqlMapConfig success
2020-12-10 16:57:05 |DEBUG |main |TraversableResolvers.java:60 |org.hibernate.validator.internal.engine.resolver.TraversableResolvers |Cannot find javax.persistence.Persistence on classpath. Assuming non JPA 2 environment. All properties will per default be traversable.
2020-12-10 16:57:05 |DEBUG |main |ResourceBundleMessageInterpolator.java:89 |org.hibernate.validator.messageinterpolation.ResourceBundleMessageInterpolator |Loaded expression factory via original TCCL
2020-12-10 16:57:05 |DEBUG |main |TraversableResolvers.java:60 |org.hibernate.validator.internal.engine.resolver.TraversableResolvers |Cannot find javax.persistence.Persistence on classpath. Assuming non JPA 2 environment. All properties will per default be traversable.
2020-12-10 16:57:05 |DEBUG |main |ConfigurationImpl.java:148 |org.hibernate.validator.internal.engine.ConfigurationImpl |Setting custom MessageInterpolator of type org.springframework.validation.beanvalidation.LocaleContextMessageInterpolator
2020-12-10 16:57:05 |DEBUG |main |ConfigurationImpl.java:180 |org.hibernate.validator.internal.engine.ConfigurationImpl |Setting custom ConstraintValidatorFactory of type org.springframework.validation.beanvalidation.SpringConstraintValidatorFactory
2020-12-10 16:57:05 |DEBUG |main |ConfigurationImpl.java:194 |org.hibernate.validator.internal.engine.ConfigurationImpl |Setting custom ParameterNameProvider of type org.springframework.validation.beanvalidation.LocalValidatorFactoryBean$1
2020-12-10 16:57:05 |DEBUG |main |ValidationXmlParser.java:120 |org.hibernate.validator.internal.xml.config.ValidationXmlParser |Trying to load META-INF/validation.xml for XML based Validator configuration.
2020-12-10 16:57:05 |DEBUG |main |ResourceLoaderHelper.java:53 |org.hibernate.validator.internal.xml.config.ResourceLoaderHelper |Trying to load META-INF/validation.xml via user class loader
2020-12-10 16:57:05 |DEBUG |main |ResourceLoaderHelper.java:60 |org.hibernate.validator.internal.xml.config.ResourceLoaderHelper |Trying to load META-INF/validation.xml via TCCL
2020-12-10 16:57:05 |DEBUG |main |ResourceLoaderHelper.java:66 |org.hibernate.validator.internal.xml.config.ResourceLoaderHelper |Trying to load META-INF/validation.xml via Hibernate Validator's class loader
2020-12-10 16:57:05 |DEBUG |main |ValidationXmlParser.java:127 |org.hibernate.validator.internal.xml.config.ValidationXmlParser |No META-INF/validation.xml found. Using annotation based configuration only.
2020-12-10 16:57:05 |DEBUG |main |ValidatorFactoryImpl.java:578 |org.hibernate.validator.internal.engine.ValidatorFactoryImpl |HV000234: Using org.springframework.validation.beanvalidation.LocaleContextMessageInterpolator as ValidatorFactory-scoped message interpolator.
2020-12-10 16:57:05 |DEBUG |main |ValidatorFactoryImpl.java:579 |org.hibernate.validator.internal.engine.ValidatorFactoryImpl |HV000234: Using org.hibernate.validator.internal.engine.resolver.TraverseAllTraversableResolver as ValidatorFactory-scoped traversable resolver.
2020-12-10 16:57:05 |DEBUG |main |ValidatorFactoryImpl.java:580 |org.hibernate.validator.internal.engine.ValidatorFactoryImpl |HV000234: Using org.hibernate.validator.internal.util.ExecutableParameterNameProvider as ValidatorFactory-scoped parameter name provider.
2020-12-10 16:57:05 |DEBUG |main |ValidatorFactoryImpl.java:581 |org.hibernate.validator.internal.engine.ValidatorFactoryImpl |HV000234: Using org.hibernate.validator.internal.engine.DefaultClockProvider as ValidatorFactory-scoped clock provider.
2020-12-10 16:57:05 |DEBUG |main |ValidatorFactoryImpl.java:582 |org.hibernate.validator.internal.engine.ValidatorFactoryImpl |HV000234: Using org.hibernate.validator.internal.engine.scripting.DefaultScriptEvaluatorFactory as ValidatorFactory-scoped script evaluator factory.
2020-12-10 16:57:06 |INFO  |main |ExecutorConfigurationSupport.java:171 |org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor |Initializing ExecutorService 'applicationTaskExecutor'
2020-12-10 16:57:06 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8080"]
2020-12-10 16:57:06 |INFO  |main |TomcatWebServer.java:204 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8080 (http) with context path ''
2020-12-10 16:57:06 |INFO  |main |StartupInfoLogger.java:59 |com.zlimbo.rpc.RpcApplication |Started RpcApplication in 2.347 seconds (JVM running for 3.267)
2020-12-10 16:57:11 |INFO  |http-nio-8080-exec-1 |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-12-10 16:57:11 |INFO  |http-nio-8080-exec-1 |FrameworkServlet.java:524 |org.springframework.web.servlet.DispatcherServlet |Initializing Servlet 'dispatcherServlet'
2020-12-10 16:57:11 |INFO  |http-nio-8080-exec-1 |FrameworkServlet.java:546 |org.springframework.web.servlet.DispatcherServlet |Completed initialization in 3 ms
2020-12-10 16:57:11 |DEBUG |http-nio-8080-exec-1 |ChainController.java:435 |com.zlimbo.rpc.controller.ChainController |[upChain] start
2020-12-10 16:57:11 |DEBUG |http-nio-8080-exec-1 |ChainController.java:438 |com.zlimbo.rpc.controller.ChainController |request json: {"systemId":"000001","dataInfo":{"taxesPoint":"16%","sellerName":"上海医药","taxes":"534","invoiceDate":"2020-12-10","consumerTaxesNo":"7342506SXUSOGI0","sellerTaxesNo":"733219HT9S541Y4","price":"73528","statementSheet":"1","pricePlusTaxes":"74062","invoiceNumber":"3","invoiceType":"commercialInvoice","statementWeight":"10kg","invoiceNo":"0000026039","consumerName":"悦心健康"},"requestSn":"f44c07b8-686e-445c-9414-709c07d27cab","invokeTime":"1607590630978","businessId":"00000000000000000003","sign":"3046022100b08630a5004c3f7b960ca7a1ec32b3e9e6aff07146920203a7df67cf0892d9b4022100bb5c3ded88db6e4aae267ef0061325ddd35b23799705731b6377a2f53aa4200a","callbackUrl":"http://127.0.0.1:8082/callback","tableName":"tx3"}
2020-12-10 16:57:11 |DEBUG |http-nio-8080-exec-1 |ChainController.java:134 |com.zlimbo.rpc.controller.ChainController |[gmSm2VerifySignature] start
2020-12-10 16:57:11 |DEBUG |http-nio-8080-exec-1 |ChainController.java:151 |com.zlimbo.rpc.controller.ChainController |signature[%d]: %s
2020-12-10 16:57:11 |DEBUG |http-nio-8080-exec-1 |ChainController.java:152 |com.zlimbo.rpc.controller.ChainController |Signature verify result: true
2020-12-10 16:57:11 |DEBUG |http-nio-8080-exec-1 |ChainController.java:153 |com.zlimbo.rpc.controller.ChainController |[gmSm2VerifySignature] end
2020-12-10 16:57:11 |DEBUG |http-nio-8080-exec-1 |ChainController.java:482 |com.zlimbo.rpc.controller.ChainController |upChain...
2020-12-10 16:57:11 |DEBUG |http-nio-8080-exec-1 |ChainController.java:490 |com.zlimbo.rpc.controller.ChainController |sql: INSERT INTO tx3 VALUES ('000001', 'f44c07b8-686e-445c-9414-709c07d27cab', '{"taxesPoint":"16%","sellerName":"上海医药","taxes":"534","invoiceDate":"2020-12-10","consumerTaxesNo":"7342506SXUSOGI0","sellerTaxesNo":"733219HT9S541Y4","price":"73528","statementSheet":"1","pricePlusTaxes":"74062","invoiceNumber":"3","invoiceType":"commercialInvoice","statementWeight":"10kg","invoiceNo":"0000026039","consumerName":"悦心健康"}', '0123456789abcdef', '0x67d7273b1e670ca5b0482381b631cee28a33ac03d8839244ae97df6f74bc027d', '0x0379f6feff204503fd71e6ecb16b1f190d70aae14358ac79e2739fcc2779ecc18ec8e25f861839a8607dc941ddc6c75116b89d7a2cbd6f23189d2265ebb4edd7')
