2020-12-23 23:20:27 |INFO  |main |StartupInfoLogger.java:50 |com.ouyeel.obfm.RpcApplication |Starting RpcApplication on L with PID 6460 (C:\z\coding\IdeaProjects\ouyeel-bc\rpc\target\classes started by z in C:\z\coding\IdeaProjects\ouyeel-bc\rpc)
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |OrderService.java:32 |com.ouyeel.obfm.fm.business.impl.OrderService |sm4Key: [9fd98cad77be33e67753e94c40edafb0]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |OrderService.java:33 |com.ouyeel.obfm.fm.business.impl.OrderService |sm4Iv: [8dd7bb48ad73b27230690337dfb9ea7f]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |OrderService.java:34 |com.ouyeel.obfm.fm.business.impl.OrderService |publicKey: [2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |OrderService.java:35 |com.ouyeel.obfm.fm.business.impl.OrderService |privateKey: [d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |OrderService.java:102 |com.ouyeel.obfm.fm.business.impl.OrderService |upChain...
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |ChainDao.java:48 |com.ouyeel.obfm.fm.dao.ChainDao |paramMap: [{BUSINESS_ID=businessId, TABLE_NAME=invoice, ACCOUNT_ID=002, CALLBACK_URL=http://127.0.0.1:8082/callback, PRIVATE_KEY=d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005, PUBLIC_KEY=2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51, SM4_KEY=9fd98cad77be33e67753e94c40edafb0, KEY_ID=001, SM4_IV=8dd7bb48ad73b27230690337dfb9ea7f, REQUEST_SN=cf642e58-2d11-498a-89c0-1b9271c7cc13, SYSTEM_ID=00009839, DATA_INFO={"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}, INVOKE_TIME=2019-03-05 11:11:11.12}]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |ChainDao.java:49 |com.ouyeel.obfm.fm.dao.ChainDao |insertTx start
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |ChainDao.java:50 |com.ouyeel.obfm.fm.dao.ChainDao |DATA_INFO: {"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |ChainDao.java:53 |com.ouyeel.obfm.fm.dao.ChainDao |insertResult: [null]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |ChainDao.java:61 |com.ouyeel.obfm.fm.dao.ChainDao |insertTx end
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |OrderService.java:109 |com.ouyeel.obfm.fm.business.impl.OrderService |upChain success
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |AsyncCallback.java:107 |com.ouyeel.obfm.fm.business.impl.AsyncCallback |[addTask] start
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |AsyncCallback.java:109 |com.ouyeel.obfm.fm.business.impl.AsyncCallback |callbackUrl: [http://127.0.0.1:8082/callback] tableName: [invoice] requestSn: [cf642e58-2d11-498a-89c0-1b9271c7cc13]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |AsyncCallback.java:112 |com.ouyeel.obfm.fm.business.impl.AsyncCallback |[addTask] end
2020-12-23 23:21:08 |DEBUG |pool-2-thread-3 |AsyncCallback.java:56 |com.ouyeel.obfm.fm.business.impl.AsyncCallback |current thread name: [pool-2-thread-3]
2020-12-23 23:21:08 |DEBUG |pool-2-thread-3 |AsyncCallback.java:59 |com.ouyeel.obfm.fm.business.impl.AsyncCallback |thread sleep 8000ms
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |ChainDao.java:68 |com.ouyeel.obfm.fm.dao.ChainDao |queryTxHashByRequestSn start
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |ChainDao.java:73 |com.ouyeel.obfm.fm.dao.ChainDao |queryTxHashByRequestSn...
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |ChainDao.java:79 |com.ouyeel.obfm.fm.dao.ChainDao |txHash: [0x232dce0c7d92574c53f66702cd12ea93963d5928a7ef1adb6388672a05d8ffb0]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |ChainDao.java:83 |com.ouyeel.obfm.fm.dao.ChainDao |queryByRequestSn success
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |ChainDao.java:84 |com.ouyeel.obfm.fm.dao.ChainDao |queryTxHashByRequestSn end
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |OrderService.java:128 |com.ouyeel.obfm.fm.business.impl.OrderService |txHash: [0x232dce0c7d92574c53f66702cd12ea93963d5928a7ef1adb6388672a05d8ffb0]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |OrderService.java:138 |com.ouyeel.obfm.fm.business.impl.OrderService |outJson: [{"MSG":"上传交易成功","BUSINESS_ID":"businessId","CODE":101,"TX_HASH":"0x232dce0c7d92574c53f66702cd12ea93963d5928a7ef1adb6388672a05d8ffb0","REQUEST_SN":"cf642e58-2d11-498a-89c0-1b9271c7cc13","SYSTEM_ID":"00009839"}]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |OrderService.java:139 |com.ouyeel.obfm.fm.business.impl.OrderService |[upChain] end
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-4 |HelloController.java:58 |com.ouyeel.obfm.fm.controller.HelloController |[upChain] end
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |HelloController.java:53 |com.ouyeel.obfm.fm.controller.HelloController |[upChain] start
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |OrderService.java:51 |com.ouyeel.obfm.fm.business.impl.OrderService |[upChain] start
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |OrderService.java:61 |com.ouyeel.obfm.fm.business.impl.OrderService |inJson: [{"INVOKE_TIME":"2019-03-05 11:11:11.12","BUSINESS_ID":"businessId","TABLE_NAME":"invoice","ACCOUNT_ID":"002","CALLBACK_URL":"http://127.0.0.1:8082/callback","KEY_ID":"001","REQUEST_SN":"cf642e58-2d11-498a-89c0-1b9271c7cc13","SYSTEM_ID":"00009839","DATA_INFO":{"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}}]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |OrderService.java:31 |com.ouyeel.obfm.fm.business.impl.OrderService |systemId: [00009839]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |OrderService.java:32 |com.ouyeel.obfm.fm.business.impl.OrderService |sm4Key: [9fd98cad77be33e67753e94c40edafb0]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |OrderService.java:33 |com.ouyeel.obfm.fm.business.impl.OrderService |sm4Iv: [8dd7bb48ad73b27230690337dfb9ea7f]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |OrderService.java:34 |com.ouyeel.obfm.fm.business.impl.OrderService |publicKey: [2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |OrderService.java:35 |com.ouyeel.obfm.fm.business.impl.OrderService |privateKey: [d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |OrderService.java:102 |com.ouyeel.obfm.fm.business.impl.OrderService |upChain...
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |ChainDao.java:48 |com.ouyeel.obfm.fm.dao.ChainDao |paramMap: [{BUSINESS_ID=businessId, TABLE_NAME=invoice, ACCOUNT_ID=002, CALLBACK_URL=http://127.0.0.1:8082/callback, PRIVATE_KEY=d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005, PUBLIC_KEY=2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51, SM4_KEY=9fd98cad77be33e67753e94c40edafb0, KEY_ID=001, SM4_IV=8dd7bb48ad73b27230690337dfb9ea7f, REQUEST_SN=cf642e58-2d11-498a-89c0-1b9271c7cc13, SYSTEM_ID=00009839, DATA_INFO={"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}, INVOKE_TIME=2019-03-05 11:11:11.12}]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |ChainDao.java:49 |com.ouyeel.obfm.fm.dao.ChainDao |insertTx start
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |ChainDao.java:50 |com.ouyeel.obfm.fm.dao.ChainDao |DATA_INFO: {"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |ChainDao.java:53 |com.ouyeel.obfm.fm.dao.ChainDao |insertResult: [null]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |ChainDao.java:61 |com.ouyeel.obfm.fm.dao.ChainDao |insertTx end
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |OrderService.java:109 |com.ouyeel.obfm.fm.business.impl.OrderService |upChain success
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |AsyncCallback.java:107 |com.ouyeel.obfm.fm.business.impl.AsyncCallback |[addTask] start
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |AsyncCallback.java:109 |com.ouyeel.obfm.fm.business.impl.AsyncCallback |callbackUrl: [http://127.0.0.1:8082/callback] tableName: [invoice] requestSn: [cf642e58-2d11-498a-89c0-1b9271c7cc13]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |AsyncCallback.java:112 |com.ouyeel.obfm.fm.business.impl.AsyncCallback |[addTask] end
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |ChainDao.java:68 |com.ouyeel.obfm.fm.dao.ChainDao |queryTxHashByRequestSn start
2020-12-23 23:21:08 |DEBUG |pool-2-thread-4 |AsyncCallback.java:56 |com.ouyeel.obfm.fm.business.impl.AsyncCallback |current thread name: [pool-2-thread-4]
2020-12-23 23:21:08 |DEBUG |pool-2-thread-4 |AsyncCallback.java:59 |com.ouyeel.obfm.fm.business.impl.AsyncCallback |thread sleep 8000ms
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |ChainDao.java:73 |com.ouyeel.obfm.fm.dao.ChainDao |queryTxHashByRequestSn...
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |ChainDao.java:79 |com.ouyeel.obfm.fm.dao.ChainDao |txHash: [0x232dce0c7d92574c53f66702cd12ea93963d5928a7ef1adb6388672a05d8ffb0]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |ChainDao.java:83 |com.ouyeel.obfm.fm.dao.ChainDao |queryByRequestSn success
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |ChainDao.java:84 |com.ouyeel.obfm.fm.dao.ChainDao |queryTxHashByRequestSn end
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |OrderService.java:128 |com.ouyeel.obfm.fm.business.impl.OrderService |txHash: [0x232dce0c7d92574c53f66702cd12ea93963d5928a7ef1adb6388672a05d8ffb0]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |OrderService.java:138 |com.ouyeel.obfm.fm.business.impl.OrderService |outJson: [{"MSG":"上传交易成功","BUSINESS_ID":"businessId","CODE":101,"TX_HASH":"0x232dce0c7d92574c53f66702cd12ea93963d5928a7ef1adb6388672a05d8ffb0","REQUEST_SN":"cf642e58-2d11-498a-89c0-1b9271c7cc13","SYSTEM_ID":"00009839"}]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |OrderService.java:139 |com.ouyeel.obfm.fm.business.impl.OrderService |[upChain] end
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-5 |HelloController.java:58 |com.ouyeel.obfm.fm.controller.HelloController |[upChain] end
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |HelloController.java:53 |com.ouyeel.obfm.fm.controller.HelloController |[upChain] start
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |OrderService.java:51 |com.ouyeel.obfm.fm.business.impl.OrderService |[upChain] start
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |OrderService.java:61 |com.ouyeel.obfm.fm.business.impl.OrderService |inJson: [{"INVOKE_TIME":"2019-03-05 11:11:11.12","BUSINESS_ID":"businessId","TABLE_NAME":"invoice","ACCOUNT_ID":"002","CALLBACK_URL":"http://127.0.0.1:8082/callback","KEY_ID":"001","REQUEST_SN":"cf642e58-2d11-498a-89c0-1b9271c7cc13","SYSTEM_ID":"00009839","DATA_INFO":{"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}}]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |OrderService.java:31 |com.ouyeel.obfm.fm.business.impl.OrderService |systemId: [00009839]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |OrderService.java:32 |com.ouyeel.obfm.fm.business.impl.OrderService |sm4Key: [9fd98cad77be33e67753e94c40edafb0]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |OrderService.java:33 |com.ouyeel.obfm.fm.business.impl.OrderService |sm4Iv: [8dd7bb48ad73b27230690337dfb9ea7f]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |OrderService.java:34 |com.ouyeel.obfm.fm.business.impl.OrderService |publicKey: [2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |OrderService.java:35 |com.ouyeel.obfm.fm.business.impl.OrderService |privateKey: [d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |OrderService.java:102 |com.ouyeel.obfm.fm.business.impl.OrderService |upChain...
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |ChainDao.java:48 |com.ouyeel.obfm.fm.dao.ChainDao |paramMap: [{BUSINESS_ID=businessId, TABLE_NAME=invoice, ACCOUNT_ID=002, CALLBACK_URL=http://127.0.0.1:8082/callback, PRIVATE_KEY=d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005, PUBLIC_KEY=2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51, SM4_KEY=9fd98cad77be33e67753e94c40edafb0, KEY_ID=001, SM4_IV=8dd7bb48ad73b27230690337dfb9ea7f, REQUEST_SN=cf642e58-2d11-498a-89c0-1b9271c7cc13, SYSTEM_ID=00009839, DATA_INFO={"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}, INVOKE_TIME=2019-03-05 11:11:11.12}]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |ChainDao.java:49 |com.ouyeel.obfm.fm.dao.ChainDao |insertTx start
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |ChainDao.java:50 |com.ouyeel.obfm.fm.dao.ChainDao |DATA_INFO: {"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |ChainDao.java:53 |com.ouyeel.obfm.fm.dao.ChainDao |insertResult: [null]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |ChainDao.java:61 |com.ouyeel.obfm.fm.dao.ChainDao |insertTx end
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |OrderService.java:109 |com.ouyeel.obfm.fm.business.impl.OrderService |upChain success
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |AsyncCallback.java:107 |com.ouyeel.obfm.fm.business.impl.AsyncCallback |[addTask] start
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |AsyncCallback.java:109 |com.ouyeel.obfm.fm.business.impl.AsyncCallback |callbackUrl: [http://127.0.0.1:8082/callback] tableName: [invoice] requestSn: [cf642e58-2d11-498a-89c0-1b9271c7cc13]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |AsyncCallback.java:112 |com.ouyeel.obfm.fm.business.impl.AsyncCallback |[addTask] end
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |ChainDao.java:68 |com.ouyeel.obfm.fm.dao.ChainDao |queryTxHashByRequestSn start
2020-12-23 23:21:08 |DEBUG |pool-2-thread-5 |AsyncCallback.java:56 |com.ouyeel.obfm.fm.business.impl.AsyncCallback |current thread name: [pool-2-thread-5]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |ChainDao.java:73 |com.ouyeel.obfm.fm.dao.ChainDao |queryTxHashByRequestSn...
2020-12-23 23:21:08 |DEBUG |pool-2-thread-5 |AsyncCallback.java:59 |com.ouyeel.obfm.fm.business.impl.AsyncCallback |thread sleep 8000ms
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |ChainDao.java:79 |com.ouyeel.obfm.fm.dao.ChainDao |txHash: [0x232dce0c7d92574c53f66702cd12ea93963d5928a7ef1adb6388672a05d8ffb0]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |ChainDao.java:83 |com.ouyeel.obfm.fm.dao.ChainDao |queryByRequestSn success
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |ChainDao.java:84 |com.ouyeel.obfm.fm.dao.ChainDao |queryTxHashByRequestSn end
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |OrderService.java:128 |com.ouyeel.obfm.fm.business.impl.OrderService |txHash: [0x232dce0c7d92574c53f66702cd12ea93963d5928a7ef1adb6388672a05d8ffb0]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |OrderService.java:138 |com.ouyeel.obfm.fm.business.impl.OrderService |outJson: [{"MSG":"上传交易成功","BUSINESS_ID":"businessId","CODE":101,"TX_HASH":"0x232dce0c7d92574c53f66702cd12ea93963d5928a7ef1adb6388672a05d8ffb0","REQUEST_SN":"cf642e58-2d11-498a-89c0-1b9271c7cc13","SYSTEM_ID":"00009839"}]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |OrderService.java:139 |com.ouyeel.obfm.fm.business.impl.OrderService |[upChain] end
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-6 |HelloController.java:58 |com.ouyeel.obfm.fm.controller.HelloController |[upChain] end
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-7 |HelloController.java:53 |com.ouyeel.obfm.fm.controller.HelloController |[upChain] start
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-7 |OrderService.java:51 |com.ouyeel.obfm.fm.business.impl.OrderService |[upChain] start
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-7 |OrderService.java:61 |com.ouyeel.obfm.fm.business.impl.OrderService |inJson: [{"INVOKE_TIME":"2019-03-05 11:11:11.12","BUSINESS_ID":"businessId","TABLE_NAME":"invoice","ACCOUNT_ID":"002","CALLBACK_URL":"http://127.0.0.1:8082/callback","KEY_ID":"001","REQUEST_SN":"cf642e58-2d11-498a-89c0-1b9271c7cc13","SYSTEM_ID":"00009839","DATA_INFO":{"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}}]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-7 |OrderService.java:31 |com.ouyeel.obfm.fm.business.impl.OrderService |systemId: [00009839]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-7 |OrderService.java:32 |com.ouyeel.obfm.fm.business.impl.OrderService |sm4Key: [9fd98cad77be33e67753e94c40edafb0]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-7 |OrderService.java:33 |com.ouyeel.obfm.fm.business.impl.OrderService |sm4Iv: [8dd7bb48ad73b27230690337dfb9ea7f]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-7 |OrderService.java:34 |com.ouyeel.obfm.fm.business.impl.OrderService |publicKey: [2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-7 |OrderService.java:35 |com.ouyeel.obfm.fm.business.impl.OrderService |privateKey: [d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005]
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-7 |OrderService.java:102 |com.ouyeel.obfm.fm.business.impl.OrderService |upChain...
2020-12-23 23:21:08 |DEBUG |http-nio-8080-exec-7 |ChainDao.java:48 |com.ouyeel.obfm.fm.dao.ChainDao |paramMap: [{BUSINESS_ID=businessId, TABLE_NAME=invoice, ACCOUNT_ID=002, CALLBACK_URL=http://127.0.0.1:8082/callback, PRIVATE_KEY=d6c83aee4bfbeb135a2dcef8c803b186d0678a99002b09d3c60c22aca7105005, PUBLIC_KEY=2204404536ab867d9a964bfcc5e6fdaa7d77e509ce5891d38b3ebbb036e5c225994597ea6d0bdff3539fd3062b3943a1c7dd75d173f35101b71298e9f7f08d51, SM4_KEY=9fd98cad77be33e67753e94c40edafb0, KEY_ID=001, SM4_IV=8dd7bb48ad73b27230690337dfb9ea7f, REQUEST_SN=cf642e58-2d11-498a-89c0-1b9271c7cc13, SYSTEM_ID=00009839, DATA_INFO={"CONSUMER_TAXES_NO":"12100000425006133D","PRICE":"1000","PRICE_PLUS_TAXES":"1000","TAXES":"150","INVOICE_NUMBER":"1","INVOICE_NO":"3100982170","INVOICE_DATE":"2020-10-03","STATEMENT_SHEET":"1","SELLER_TAXES_NO":"913100003245878130","INVOICE_TYPE":"增值税","STATEMENT_WEIGHT":"1kg","TIMESTAMPS":"1601712721","CONSUMER_NAME":"数据学院","SELLER_NAME":"华东师大","TAXES_POINT":"17%"}, INVOKE_TIME=2019-03-05 11:11:11.12}]
